CASE_KEY,has_violation,first_violation_between
15443691,True,Confirm sale -> Start production
15443692,True,Confirm sale -> Start production
15443791,True,Finished production -> Load shipment
15443792,True,Confirm sale -> Start production
15443391,True,Confirm sale -> Start production
15443991,True,Confirm sale -> Start production
15443091,True,Confirm sale -> Start production
15443891,True,Confirm sale -> Start production
15443291,True,Confirm sale -> Start production
15443491,True,Confirm sale -> Start production
15449591,True,Confirm sale -> Start production
15449191,True,Finished production -> Load shipment
15449691,False,
15449692,False,
15449791,False,
15449792,False,
15449091,True,Confirm sale -> Start production
15449891,True,Confirm sale -> Start production
15449892,False,
15449893,True,Confirm sale -> Start production
15449894,False,
15449291,True,Confirm sale -> Start production
15449491,True,Confirm sale -> Start production
15440591,True,Confirm sale -> Start production
15440191,False,
15440691,False,
15440791,True,Confirm sale -> Start production
15440391,False,
15440392,True,Confirm sale -> Start production
15440991,False,
15440091,True,Finished production -> Load shipment
15440891,False,
15440291,False,
15440491,False,
15448591,True,Confirm sale -> Start production
15448191,True,Confirm sale -> Start production
15448691,True,Confirm sale -> Start production
15448791,False,
15448792,False,
15448391,False,
15448991,False,
15448891,False,
15448892,False,
15448291,True,Finished production -> Load shipment
15448292,False,
15448491,False,
15448492,True,Finished production -> Load shipment
15442591,True,Finished production -> Load shipment
15442191,True,Confirm sale -> Start production
15442192,True,Confirm sale -> Start production
15442193,True,Confirm sale -> Start production
15442194,True,Confirm sale -> Start production
15442691,False,
15442692,False,
15442693,True,Finished production -> Load shipment
15442694,False,
15442791,False,
15442792,False,
15442793,False,
15442794,False,
15442391,True,Finished production -> Load shipment
15442991,True,Finished production -> Load shipment
15442091,True,Finished production -> Load shipment
15442891,False,
15442291,True,Finished production -> Load shipment
15442491,True,Confirm sale -> Start production
15444591,True,Confirm sale -> Start production
15444191,True,Confirm sale -> Start production
15444691,True,Confirm sale -> Start production
15444791,True,Confirm sale -> Start production
15444391,True,Confirm sale -> Start production
15444991,False,
15444091,True,Finished production -> Load shipment
15444891,False,
15444892,False,
15444291,True,Confirm sale -> Start production
15444491,True,Confirm sale -> Start production
11555591,True,Confirm sale -> Start production
11555191,True,Confirm sale -> Start production
11555691,True,Confirm sale -> Start production
11555791,True,Confirm sale -> Start production
11555391,True,Confirm sale -> Start production
11555991,True,Confirm sale -> Start production
11555091,True,Confirm sale -> Start production
11555891,True,Confirm sale -> Start production
11555291,True,Confirm sale -> Start production
11555292,True,Confirm sale -> Start production
11555491,True,Confirm sale -> Start production
11555492,True,Confirm sale -> Start production
11551191,True,Finished production -> Load shipment
11551691,True,Finished production -> Load shipment
11551791,False,
11551792,False,
11551793,False,
11551391,True,Confirm sale -> Start production
11551991,True,Finished production -> Load shipment
11551091,False,
11551891,True,Finished production -> Load shipment
11551291,False,
11551491,False,
11556591,True,Confirm sale -> Start production
11556592,True,Finished production -> Load shipment
11556191,False,
11556691,True,Confirm sale -> Start production
11556791,False,
11556391,True,Confirm sale -> Start production
11556392,True,Confirm sale -> Start production
11556991,True,Confirm sale -> Start production
11556992,True,Confirm sale -> Start production
11556091,True,Confirm sale -> Start production
11556891,True,Finished production -> Load shipment
11556892,True,Confirm sale -> Start production
11556893,True,Finished production -> Load shipment
11556291,True,Confirm sale -> Start production
11556292,True,Finished production -> Load shipment
11556293,False,
11556294,True,Confirm sale -> Start production
11556491,True,Finished production -> Load shipment
11556492,True,Finished production -> Load shipment
11556493,True,Finished production -> Load shipment
11556494,True,Confirm sale -> Start production
11557591,True,Finished production -> Load shipment
11557592,True,Confirm sale -> Start production
11557191,False,
11557192,True,Finished production -> Load shipment
11557193,True,Confirm sale -> Start production
11557691,True,Finished production -> Load shipment
11557692,True,Confirm sale -> Start production
11557693,True,Confirm sale -> Start production
11557694,True,Confirm sale -> Start production
11557791,False,
11557391,False,
11557991,True,Confirm sale -> Start production
11557091,False,
11557092,True,Confirm sale -> Start production
11557093,True,Confirm sale -> Start production
11557891,False,
11557292,True,Confirm sale -> Start production
11557293,True,Confirm sale -> Start production
11557294,True,Confirm sale -> Start production
11553591,False,
11553592,False,
11553191,False,
11553192,True,Start production -> Finished production
11553691,True,Start production -> Finished production
11553692,True,Start production -> Finished production
11553791,True,Start production -> Finished production
11553792,True,Start production -> Finished production
11553391,False,
11553392,False,
11553991,True,Confirm sale -> Start production
11553091,True,Confirm sale -> Start production
11553891,False,
11553291,False,
11553491,True,Confirm sale -> Start production
11559591,False,
11559592,True,Finished production -> Load shipment
11559191,True,Finished production -> Load shipment
11559192,True,Finished production -> Load shipment
11559193,False,
11559194,True,Confirm sale -> Start production
11559691,False,
11559692,False,
11559693,False,
11559694,True,Confirm sale -> Start production
11559791,True,Confirm sale -> Start production
11559792,False,
11559793,False,
11559794,False,
11559795,True,Finished production -> Load shipment
11559391,False,
11559392,False,
11559393,False,
11559394,True,Start production -> Finished production
11559395,True,Confirm sale -> Start production
11559091,False,
11559092,False,
11559093,False,
11559094,True,Confirm sale -> Start production
11559891,True,Finished production -> Load shipment
11559291,True,Finished production -> Load shipment
11559491,False,
11550591,False,
11550191,True,Confirm sale -> Start production
11550691,True,Confirm sale -> Start production
11550791,True,Confirm sale -> Start production
11550391,True,Confirm sale -> Start production
11550991,True,Confirm sale -> Start production
11550091,True,Confirm sale -> Start production
11550891,True,Confirm sale -> Start production
11550291,True,Confirm sale -> Start production
11550491,True,Finished production -> Load shipment
11558691,True,Confirm sale -> Start production
11558391,True,Confirm sale -> Start production
11558991,True,Start production -> Finished production
11558992,True,Start production -> Finished production
11558891,True,Confirm sale -> Start production
11558291,True,Confirm sale -> Start production
11558491,True,Confirm sale -> Start production
11552591,True,Confirm sale -> Start production
11552592,True,Confirm sale -> Start production
11552191,False,
11552691,True,Confirm sale -> Start production
11552791,False,
11552792,False,
11552391,True,Confirm sale -> Start production
11552392,True,Finished production -> Load shipment
11552991,True,Confirm sale -> Start production
11552992,True,Confirm sale -> Start production
11552091,True,Confirm sale -> Start production
11552092,True,Confirm sale -> Start production
11552891,False,
11552291,False,
11552492,True,Confirm sale -> Start production
11552493,True,Confirm sale -> Start production
11554592,True,Confirm sale -> Start production
11554593,True,Confirm sale -> Start production
11554191,False,
11554691,True,Confirm sale -> Start production
11554692,True,Confirm sale -> Start production
11554791,True,Confirm sale -> Start production
11554792,False,
11554091,True,Confirm sale -> Start production
11554092,True,Confirm sale -> Start production
11554891,True,Confirm sale -> Start production
